gene_id	gene_name	cancer_gene	self_rbp	shRNA_KD	uorftx_number	alltx_number	eps	uorftx_tpm_control	uorftx_tpm_smg6	uorftx_tpm_upf1	gene_tpm_control	gene_tpm_smg6	gene_tpm_upf1	frac_control	frac_smg6	frac_upf1
ENSG00000146834.9	MEPCE	FALSE	FALSE	FALSE	1	1	0.001	6.602992	8.435943	10.401511	6.602992	8.435943	10.401511	1	1	1
ENSG00000087087.14	SRRT	FALSE	FALSE	FALSE	2	2	0.001	19.825161	22.085082999999997	25.992859	19.825161	22.085082999999997	25.992859	1	1	1
ENSG00000128563.9	PRKRIP1	FALSE	FALSE	FALSE	1	3	0.001	5.29649	19.731781	30.734079	149.008109	519.268245	350.674603	0.03554497829376521	0.03799920597879041	0.08764272843562612
ENSG00000160991.11	ORAI2	FALSE	FALSE	FALSE	2	4	0.001	0.357039	0.79848	0.462372	3.0966199999999997	2.3214159999999997	2.459987	0.11529958470848863	0.34396247807372743	0.1879570908301548
ENSG00000170632.9	ARMC10	FALSE	FALSE	FALSE	1	1	0.001	27.679550000000003	29.7332	27.694548	27.679550000000003	29.7332	27.694548	1	1	1
ENSG00000105819.9	PMPCB	FALSE	FALSE	FALSE	1	2	0.001	75.17919400000001	88.969088	83.800641	239.49237500000004	241.287805	282.6201	0.31391059527469295	0.3687260033717825	0.2965133796216193
ENSG00000161057.6	PSMC2	FALSE	FALSE	FALSE	1	3	0.001	359.10096799999997	348.701761	356.148403	482.67373399999997	474.86463399999997	469.33446399999997	0.7439828246382265	0.7343182373105511	0.7588370987390348
ENSG00000005483.15	KMT2E	FALSE	FALSE	FALSE	1	1	0.001	12.603985	20.300601	18.102818000000003	12.603985	20.300601	18.102818000000003	1	1	1
ENSG00000006652.9	IFRD1	FALSE	FALSE	FALSE	1	3	0.001	43.872536	105.145762	128.522391	77.556777	168.608358	225.89900500000002	0.5656828158292343	0.6236094298480743	0.5689373930620013
ENSG00000197157.6	SND1	TRUE	TRUE	TRUE	1	1	0.001	24.687963	24.052412	29.717504	24.687963	24.052412	29.717504	1	1	1
ENSG00000135245.9	HILPDA	FALSE	FALSE	FALSE	1	2	0.001	11.783897	9.754555	3.922183	20.419277	12.910259	10.427505	0.5770966817287408	0.755566174156537	0.3761382037217915
ENSG00000155561.10	NUP205	FALSE	FALSE	FALSE	1	1	0.001	35.998593	42.918704	44.885791999999995	35.998593	42.918704	44.885791999999995	1	1	1
ENSG00000106028.6	SSBP1	FALSE	FALSE	FALSE	1	4	0.001	311.28916799999996	321.089276	256.00735699999996	837.250191	771.592858	747.0430369999999	0.37179945892660893	0.4161382167692382	0.34269425497637024
ENSG00000055130.11	CUL1	FALSE	FALSE	FALSE	3	3	0.001	45.87358	57.930735999999996	59.276553	45.87358	57.930735999999996	59.276553	1	1	1
ENSG00000127399.10	LRRC61	FALSE	FALSE	FALSE	2	2	0.001	4.139023	4.290929000000001	3.883244	4.139023	4.290929000000001	3.883244	1	1	1
ENSG00000033100.10	CHPF2	FALSE	FALSE	FALSE	1	1	0.001	0.34088	0.682852	1.5417429999999999	0.34088	0.682852	1.5417429999999999	1	1	1
ENSG00000105993.10	DNAJB6	FALSE	FALSE	FALSE	2	2	0.001	123.843557	112.18237300000001	101.820632	123.843557	112.18237300000001	101.820632	1	1	1
ENSG00000178381.7	ZFAND2A	FALSE	FALSE	FALSE	1	1	0.001	10.382323	30.107816	57.636567	10.382323	30.107816	57.636567	1	1	1
ENSG00000011275.14	RNF216	FALSE	FALSE	FALSE	2	2	0.001	7.9480640000000005	7.357723	7.8095740000000005	7.9480640000000005	7.357723	7.8095740000000005	1	1	1
ENSG00000164535.10	DAGLB	FALSE	FALSE	FALSE	2	2	0.001	0.873667	4.481428000000001	4.6680600000000005	0.873667	4.481428000000001	4.6680600000000005	1	1	1
ENSG00000146574.11	CCZ1B	FALSE	FALSE	FALSE	1	2	0.001	0.001	0.001	0.503444	0.069743	0.274765	0.8297920000000001	0.014338356537573664	0.003639473732098339	0.606711079403031
ENSG00000122591.7	FAM126A	FALSE	FALSE	FALSE	1	1	0.001	12.27059	20.417041	15.42442	12.27059	20.417041	15.42442	1	1	1
ENSG00000136231.9	IGF2BP3	FALSE	TRUE	TRUE	1	1	0.001	17.529719	20.985856000000002	21.529590000000002	17.529719	20.985856000000002	21.529590000000002	1	1	1
ENSG00000164548.6	TRA2A	FALSE	TRUE	TRUE	3	3	0.001	73.692594	128.701764	229.82465299999998	73.692594	128.701764	229.82465299999998	1	1	1
ENSG00000070882.8	OSBPL3	FALSE	FALSE	FALSE	2	3	0.001	1.167669	2.2118789999999997	2.0417759999999996	12.807361	32.067902000000004	27.350137	0.09117170976909295	0.06897485841137968	0.07465322751399744
ENSG00000153790.7	C7orf31	FALSE	FALSE	FALSE	2	2	0.001	0.281867	1.9958479999999998	1.530212	0.281867	1.9958479999999998	1.530212	1	1	1
ENSG00000122566.16	HNRNPA2B1	TRUE	FALSE	TRUE	1	1	0.001	2470.513949	2284.9153130000004	2406.350773	2470.513949	2284.9153130000004	2406.350773	1	1	1
ENSG00000106080.6	FKBP14	FALSE	FALSE	FALSE	1	1	0.001	4.07582	6.274619	9.922709	4.07582	6.274619	9.922709	1	1	1
ENSG00000170852.6	KBTBD2	FALSE	FALSE	FALSE	1	1	0.001	4.778137	4.579748	5.0033710000000005	4.778137	4.579748	5.0033710000000005	1	1	1
ENSG00000122557.5	HERPUD2	FALSE	FALSE	FALSE	2	2	0.001	2.726105	3.900292	3.11305	2.726105	3.900292	3.11305	1	1	1
ENSG00000106588.6	PSMA2	FALSE	FALSE	FALSE	1	2	0.001	517.252014	400.386061	344.81625399999996	517.253014	400.38706099999996	344.81725399999993	0.9999980667101536	0.9999975024167926	0.9999970999131036
ENSG00000106603.13	COA1	FALSE	FALSE	FALSE	1	2	0.001	1.3339299999999998	3.47855	5.997725	1.3796319999999997	3.4795499999999997	6.019777	0.9668737750356617	0.9997126065152103	0.9963367413776291
ENSG00000136270.9	TBRG4	FALSE	TRUE	TRUE	2	3	0.001	15.557126	13.728223	16.777282	15.558126	13.729223	16.778282	0.9999357249067143	0.9999271626660883	0.9999403991421767
ENSG00000106070.13	GRB10	FALSE	FALSE	FALSE	4	7	0.001	2.539613	1.922354	3.968823	4.641137	6.948107	5.838092	0.5471963012511806	0.2766730564166614	0.6798150834210903
ENSG00000132432.9	SEC61G	FALSE	FALSE	FALSE	2	3	0.001	847.1254059999999	640.240969	595.703056	847.7743959999999	641.04774	599.549102	0.9992344779424076	0.9987414806267002	0.9935851025592897
ENSG00000146733.9	PSPH	FALSE	FALSE	FALSE	2	2	0.001	9.225843	13.965208	18.98952	9.225843	13.965208	18.98952	1	1	1
ENSG00000173041.7	ZNF680	FALSE	FALSE	FALSE	1	1	0.001	52.046316999999995	42.213848	65.367354	52.046316999999995	42.213848	65.367354	1	1	1
ENSG00000213462.4	ERV3-1	FALSE	FALSE	FALSE	1	1	0.001	0.302435	0.347633	0.333632	0.302435	0.347633	0.333632	1	1	1
ENSG00000009954.6	BAZ1B	FALSE	FALSE	FALSE	1	1	0.001	2.95347	3.303449	2.764288	2.95347	3.303449	2.764288	1	1	1
ENSG00000135213.8	POM121C	FALSE	FALSE	FALSE	1	1	0.001	1.535343	6.0097830000000005	9.034588	1.535343	6.0097830000000005	9.034588	1	1	1
ENSG00000127922.5	SHFM1	FALSE	FALSE	FALSE	1	1	0.001	676.668417	671.286298	666.8827299999999	676.668417	671.286298	666.8827299999999	1	1	1
ENSG00000070669.12	ASNS	FALSE	FALSE	FALSE	2	3	0.001	45.872249000000004	75.12855100000002	80.20530300000001	46.062186	77.808671	86.79620500000001	0.995876509204318	0.9655549957921786	0.9240646293233673
ENSG00000166508.13	MCM7	FALSE	FALSE	FALSE	1	2	0.001	15.85625	15.350486	17.127699	184.088643	170.019069	182.082965	0.08613377632426787	0.09028684894163254	0.09406535641596125
ENSG00000166925.4	TSC22D4	FALSE	FALSE	FALSE	1	1	0.001	1.4722479999999998	1.5269069999999998	1.744888	1.4722479999999998	1.5269069999999998	1.744888	1	1	1
ENSG00000106397.7	PLOD3	FALSE	FALSE	FALSE	1	1	0.001	0.123785	0.31077	0.001	0.123785	0.31077	0.001	1	1	1
ENSG00000105821.10	DNAJC2	FALSE	FALSE	TRUE	1	2	0.001	24.561690000000002	34.483743999999994	45.386362	24.562690000000003	87.75125499999999	75.160901	0.99995928784673	0.39297151932470936	0.6038560128490211
ENSG00000091127.9	PUS7	FALSE	FALSE	FALSE	1	2	0.001	9.641078	14.276479	27.353479	21.248645	27.418295999999998	27.354479	0.453726719986145	0.5206916943343234	0.9999634429155093
ENSG00000106025.4	TSPAN12	FALSE	FALSE	FALSE	2	2	0.001	8.211334	7.139688	5.482839	8.211334	7.139688	5.482839	1	1	1
ENSG00000106299.7	WASL	FALSE	FALSE	FALSE	1	1	0.001	7.461926	6.258876000000001	8.523409	7.461926	6.258876000000001	8.523409	1	1	1
ENSG00000179562.2	GCC1	FALSE	FALSE	FALSE	1	1	0.001	4.0913710000000005	3.5422	3.202562	4.0913710000000005	3.5422	3.202562	1	1	1
ENSG00000064419.9	TNPO3	FALSE	FALSE	FALSE	1	3	0.001	14.059433	19.568133	26.227502	47.403737	52.068489	96.13153199999999	0.2965891275618207	0.3758152651597015	0.2728293355399767
ENSG00000106554.7	CHCHD3	FALSE	FALSE	FALSE	2	2	0.001	200.779622	199.957716	192.92922800000002	200.779622	199.957716	192.92922800000002	1	1	1
ENSG00000122783.12	C7orf49	FALSE	FALSE	FALSE	3	3	0.001	18.323598	18.322965999999997	20.60239	18.323598	18.322965999999997	20.60239	1	1	1
ENSG00000105939.8	ZC3HAV1	FALSE	FALSE	FALSE	1	1	0.001	1.3016679999999998	1.068368	1.3660189999999999	1.3016679999999998	1.068368	1.3660189999999999	1	1	1
ENSG00000157800.13	SLC37A3	FALSE	FALSE	FALSE	4	4	0.001	9.274611	7.315925	11.414791	9.274611	7.315925	11.414791	1	1	1
ENSG00000198420.5	FAM115A	FALSE	FALSE	FALSE	2	2	0.001	8.428185000000001	6.490909	6.007566	8.428185000000001	6.490909	6.007566	1	1	1
ENSG00000164896.15	FASTK	FALSE	FALSE	FALSE	1	2	0.001	1.3133469999999998	2.094168	3.38769	11.83268	24.013180000000002	65.090889	0.11099319849771987	0.0872091076650406	0.05204553282410999
ENSG00000082014.12	SMARCD3	FALSE	FALSE	FALSE	0	1	0.001	0	0	0	0.994669	3.725316	2.587796	0	0	0
ENSG00000106615.5	RHEB	FALSE	FALSE	FALSE	1	1	0.001	25.271123000000003	23.678039000000002	25.09563	25.271123000000003	23.678039000000002	25.09563	1	1	1
ENSG00000146918.15	NCAPG2	FALSE	FALSE	FALSE	3	4	0.001	11.656285	13.947878	19.572672999999998	34.620003000000004	34.777448	40.712345	0.3366922007487983	0.4010609979202614	0.4807552352977948
ENSG00000155975.5	VPS37A	FALSE	FALSE	FALSE	2	3	0.001	3.0755589999999997	3.082243	2.557413	4.643787	5.502041999999999	3.650832	0.662295449812836	0.5601998312626476	0.7005014199503018
ENSG00000078674.13	PCM1	TRUE	FALSE	FALSE	1	2	0.001	14.211888	17.086963	19.906252000000002	89.271049	76.729484	89.14039200000002	0.15919929427512383	0.22269096713852526	0.223313489579449
ENSG00000104679.6	R3HCC1	FALSE	FALSE	FALSE	2	2	0.001	16.855374	23.079241	29.041875	16.855374	23.079241	29.041875	1	1	1
ENSG00000147459.13	DOCK5	FALSE	FALSE	FALSE	1	1	0.001	2.454539	0.001	0.001	2.454539	0.001	0.001	1	1	1
ENSG00000221914.4	PPP2R2A	FALSE	FALSE	FALSE	1	1	0.001	3.0713619999999997	4.9376120000000006	7.554863	3.0713619999999997	4.9376120000000006	7.554863	1	1	1
ENSG00000171320.10	ESCO2	FALSE	FALSE	FALSE	1	2	0.001	32.860965	40.947541	39.307654	32.861965	41.24803	39.308654	0.9999695696833711	0.9927150702712348	0.9999745603092897
ENSG00000104290.6	FZD3	FALSE	FALSE	FALSE	2	2	0.001	6.4346190000000005	11.305368999999999	12.999424999999999	6.4346190000000005	11.305368999999999	12.999424999999999	1	1	1
ENSG00000129691.11	ASH2L	FALSE	FALSE	FALSE	2	5	0.001	26.03402	30.180429	41.112125	41.120588	45.690952	59.859190999999996	0.633114001190839	0.660534037461071	0.68681390966343
ENSG00000168615.7	ADAM9	FALSE	FALSE	FALSE	1	1	0.001	16.6188	23.055068000000002	42.520709	16.6188	23.055068000000002	42.520709	1	1	1
ENSG00000147536.7	GINS4	FALSE	FALSE	FALSE	1	3	0.001	0.001	0.080576	0.073138	14.026458	9.271405000000001	13.981809	7.129383626286836e-5	0.008690807919619516	0.005230939716026731
ENSG00000158669.7	AGPAT6	FALSE	FALSE	FALSE	1	1	0.001	1.7505499999999998	3.0569219999999997	4.240106	1.7505499999999998	3.0569219999999997	4.240106	1	1	1
ENSG00000070718.7	AP3M2	FALSE	FALSE	FALSE	2	2	0.001	8.243076	14.04852	16.563081999999998	8.243076	14.04852	16.563081999999998	1	1	1
ENSG00000070501.7	POLB	FALSE	FALSE	FALSE	2	2	0.001	93.85497600000001	150.68585900000002	148.388257	93.85497600000001	150.68585900000002	148.388257	1	1	1
ENSG00000185900.5	POMK	FALSE	FALSE	FALSE	1	1	0.001	4.488469	2.943536	2.777484	4.488469	2.943536	2.777484	1	1	1
ENSG00000104388.10	RAB2A	FALSE	FALSE	FALSE	1	1	0.001	20.008269000000002	16.770355000000002	18.099817	20.008269000000002	16.770355000000002	18.099817	1	1	1
ENSG00000185728.12	YTHDF3	FALSE	FALSE	FALSE	2	2	0.001	22.139359	21.438025000000003	20.449715	22.139359	21.438025000000003	20.449715	1	1	1
ENSG00000179041.2	RRS1	FALSE	FALSE	FALSE	1	1	0.001	11.025615	12.008213	11.848289	11.025615	12.008213	11.848289	1	1	1
ENSG00000121039.5	RDH10	FALSE	FALSE	FALSE	1	1	0.001	0.518894	0.994079	0.610076	0.518894	0.994079	0.610076	1	1	1
ENSG00000205189.7	ZBTB10	FALSE	FALSE	FALSE	1	2	0.001	1.098871	0.612574	0.713297	2.6614959999999996	1.38631	0.714297	0.4128771938789313	0.4418737511811932	0.9986000221196505
ENSG00000123124.9	WWP1	FALSE	FALSE	FALSE	1	1	0.001	5.554616	6.832574	8.911909999999999	5.554616	6.832574	8.911909999999999	1	1	1
ENSG00000085719.7	CPNE3	FALSE	FALSE	FALSE	1	2	0.001	29.0886	18.026126	12.074781999999999	237.693866	154.13223200000002	127.69691900000001	0.12237842098962705	0.11695234517852178	0.09455813103838472
ENSG00000155100.6	OTUD6B	FALSE	FALSE	FALSE	1	2	0.001	20.856887	31.499014000000003	40.569475999999995	21.258387	33.079446000000004	43.97637099999999	0.9811133365856968	0.9522231418264985	0.922528964475036
ENSG00000169439.7	SDC2	FALSE	FALSE	FALSE	1	1	0.001	6.785172	5.30398	5.82563	6.785172	5.30398	5.82563	1	1	1
ENSG00000147669.6	POLR2K	FALSE	FALSE	FALSE	1	1	0.001	276.145129	269.47666799999996	231.70673	276.145129	269.47666799999996	231.70673	1	1	1
ENSG00000181135.11	ZNF707	FALSE	FALSE	FALSE	3	5	0.001	0.188144	0.640071	0.307768	6.498093	6.121574000000001	6.6917279999999995	0.028953725346805594	0.10455987299998332	0.045992305724321135
ENSG00000197858.6	GPAA1	FALSE	FALSE	FALSE	1	2	0.001	1.252063	4.402545	5.065427000000001	4.682624	4.403545	5.066427000000001	0.2673849106825575	0.9997729102348221	0.99980262224246
ENSG00000185803.4	SLC52A2	FALSE	FALSE	FALSE	4	4	0.001	0.912682	1.8019299999999998	2.0905139999999998	0.912682	1.8019299999999998	2.0905139999999998	1	1	1
ENSG00000164733.16	CTSB	FALSE	FALSE	FALSE	1	5	0.001	0.739477	1.70172	1.738484	35.981587	49.98014	63.441784999999996	0.02055153931926349	0.034047923835347396	0.02740282291868049
ENSG00000104763.13	ASAH1	FALSE	FALSE	FALSE	1	3	0.001	24.027103	22.073132	19.464629000000002	27.995729	26.284847	23.237812	0.8582417339444884	0.8397664251193854	0.837627441000039
ENSG00000168476.7	REEP4	FALSE	FALSE	FALSE	2	2	0.001	4.944221	5.960533999999999	7.117051	4.944221	5.960533999999999	7.117051	1	1	1
ENSG00000120889.8	TNFRSF10B	FALSE	FALSE	FALSE	3	3	0.001	13.198353	23.996542	32.647066	13.198353	23.996542	32.647066	1	1	1
ENSG00000173530.5	TNFRSF10D	FALSE	FALSE	FALSE	1	1	0.001	0.939275	3.241751	1.784868	0.939275	3.241751	1.784868	1	1	1
ENSG00000147419.12	CCDC25	FALSE	FALSE	FALSE	2	2	0.001	125.728564	246.86151400000003	279.659915	125.728564	246.86151400000003	279.659915	1	1	1
ENSG00000168078.5	PBK	FALSE	FALSE	FALSE	1	1	0.001	17.746536000000003	16.543641	17.391446000000002	17.746536000000003	16.543641	17.391446000000002	1	1	1
ENSG00000133872.9	TMEM66	FALSE	FALSE	FALSE	2	3	0.001	88.397316	76.782587	85.703719	95.62155800000001	83.05163800000001	93.526436	0.9244496518243303	0.9245162268804379	0.9163582262452512
ENSG00000175324.5	LSM1	FALSE	FALSE	FALSE	1	1	0.001	22.013047	24.370108000000002	28.543393000000002	22.013047	24.370108000000002	28.543393000000002	1	1	1
ENSG00000083168.5	KAT6A	TRUE	FALSE	FALSE	3	3	0.001	3.5349809999999997	2.674	2.5904	3.5349809999999997	2.674	2.5904	1	1	1
ENSG00000104368.13	PLAT	FALSE	FALSE	FALSE	1	1	0.001	1.837893	1.123133	1.2827169999999999	1.837893	1.123133	1.2827169999999999	1	1	1
ENSG00000023287.8	RB1CC1	FALSE	FALSE	FALSE	2	2	0.001	4.596486	4.0764	4.548526	4.596486	4.0764	4.548526	1	1	1
ENSG00000047249.12	ATP6V1H	FALSE	FALSE	FALSE	2	3	0.001	15.83139	15.570025000000001	16.78333	16.727509	15.571025	17.979504	0.9464284251767552	0.9999357781520485	0.9334701335476219
ENSG00000008988.5	RPS20	FALSE	FALSE	FALSE	1	2	0.001	183.039307	200.43196700000001	200.264081	3074.3406710000004	3511.841319	3045.884618	0.059537743727165485	0.05707318434794007	0.0657490700128681
ENSG00000104442.5	ARMC1	FALSE	FALSE	FALSE	2	2	0.001	29.493486	35.764767	42.943218	29.493486	35.764767	42.943218	1	1	1
ENSG00000175073.7	VCPIP1	FALSE	FALSE	FALSE	1	1	0.001	3.389913	3.428465	3.1604579999999998	3.389913	3.428465	3.1604579999999998	1	1	1
ENSG00000067167.3	TRAM1	FALSE	FALSE	FALSE	2	2	0.001	22.343266	20.261234	31.704423	22.343266	20.261234	31.704423	1	1	1
ENSG00000040341.13	STAU2	FALSE	FALSE	FALSE	2	3	0.001	8.765163000000001	16.3305	8.717616	8.766163	16.493394	8.718616	0.999885925005045	0.9901236822451462	0.9998853028966982
ENSG00000164683.12	HEY1	TRUE	FALSE	FALSE	2	2	0.001	3.4222979999999996	6.6493850000000005	2.442944	3.4222979999999996	6.6493850000000005	2.442944	1	1	1
ENSG00000176731.7	C8orf59	FALSE	FALSE	FALSE	3	6	0.001	136.995887	156.177475	114.709838	265.712561	290.530623	285.518848	0.5155792653701456	0.5375594262226877	0.401759249182737
ENSG00000205133.7	TRIQK	FALSE	FALSE	FALSE	4	7	0.001	12.160578999999998	12.297699	11.435803	20.942816999999998	19.181362	15.336798	0.5806563176290945	0.6411275174307226	0.7456447558349533
ENSG00000186106.7	ANKRD46	FALSE	FALSE	FALSE	3	3	0.001	23.268140000000002	18.659424	14.786183999999999	23.268140000000002	18.659424	14.786183999999999	1	1	1
ENSG00000070756.9	PABPC1	TRUE	FALSE	TRUE	1	1	0.001	78.179141	72.87846300000001	67.69743700000001	78.179141	72.87846300000001	67.69743700000001	1	1	1
ENSG00000164924.13	YWHAZ	FALSE	FALSE	FALSE	1	5	0.001	597.432039	574.266117	576.8354459999999	645.608232	609.05061	619.3761159999999	0.9253785955443021	0.942887352169305	0.9313169027654273
ENSG00000155096.9	AZIN1	FALSE	FALSE	FALSE	2	2	0.001	22.527222000000002	31.277145	31.339911	22.527222000000002	31.277145	31.339911	1	1	1
ENSG00000164754.8	RAD21	TRUE	FALSE	FALSE	1	1	0.001	50.550824999999996	39.117326999999996	38.791083	50.550824999999996	39.117326999999996	38.791083	1	1	1
ENSG00000165156.10	ZHX1	FALSE	FALSE	FALSE	2	3	0.001	13.512988	10.773399	13.23654	13.88307	12.8224	14.108836	0.9733429277530115	0.8402014443473921	0.9381737798922604
ENSG00000164983.6	TMEM65	FALSE	FALSE	FALSE	1	1	0.001	2.888902	4.330667	3.638337	2.888902	4.330667	3.638337	1	1	1
ENSG00000164961.11	KIAA0196	FALSE	FALSE	FALSE	1	1	0.001	4.309656	3.6180559999999997	4.042707	4.309656	3.6180559999999997	4.042707	1	1	1
ENSG00000153317.10	ASAP1	FALSE	FALSE	FALSE	1	2	0.001	0.633415	0.001	2.314689	0.634415	34.035442999999994	70.304158	0.9984237447096932	2.938113659927976e-5	0.03292392748662177
ENSG00000104529.13	EEF1D	FALSE	FALSE	FALSE	4	7	0.001	45.253946	47.612668	56.580355	262.548489	218.653201	231.790747	0.172364145656919	0.21775426923660723	0.24410100805275026
ENSG00000179526.12	SHARPIN	FALSE	FALSE	FALSE	1	1	0.001	0.892918	2.297636	2.234674	0.892918	2.297636	2.234674	1	1	1
ENSG00000187954.8	CYHR1	FALSE	FALSE	FALSE	2	2	0.001	3.4373679999999998	0.942147	3.3994240000000002	3.4373679999999998	0.942147	3.3994240000000002	1	1	1
ENSG00000170619.8	COMMD5	FALSE	FALSE	FALSE	1	1	0.001	5.62817	4.782309000000001	5.3667750000000005	5.62817	4.782309000000001	5.3667750000000005	1	1	1
ENSG00000196150.9	ZNF250	FALSE	FALSE	FALSE	1	2	0.001	0.001	7.040559	0.001	6.2507150000000005	7.041559	11.459672	1.5998169809373807e-4	0.9998579859942947	8.726253247038834e-5
ENSG00000165006.9	UBAP1	FALSE	FALSE	FALSE	3	3	0.001	80.41799800000001	118.52587100000001	112.502965	80.41799800000001	118.52587100000001	112.502965	1	1	1
ENSG00000137103.12	TMEM8B	FALSE	FALSE	FALSE	1	3	0.001	0.040307	0.001	0.040625	1.166328	1.04936	0.997351	0.03455888909466291	9.529618052908439e-4	0.04073290145595683
ENSG00000165304.3	MELK	FALSE	FALSE	FALSE	2	4	0.001	43.852165	28.653731000000004	35.147023999999995	49.541583	108.98152200000001	109.103723	0.8851587362478909	0.2629228375063435	0.3221432141229497
ENSG00000106829.14	TLE4	FALSE	FALSE	FALSE	2	3	0.001	7.080010000000001	6.688153000000001	5.517863000000001	14.982458000000001	14.857823	12.830896000000001	0.4725533020015808	0.4501435371790336	0.4300450256942306
ENSG00000196730.8	DAPK1	FALSE	FALSE	FALSE	1	2	0.001	0.384344	0.612388	0.001	8.62652	6.197881000000001	6.691506	0.04455377139333127	0.09880602741485356	1.4944318961979559e-4
ENSG00000135047.10	CTSL	FALSE	FALSE	FALSE	3	3	0.001	14.576279	24.989058	19.057889	14.576279	24.989058	19.057889	1	1	1
ENSG00000136874.6	STX17	FALSE	FALSE	FALSE	3	3	0.001	6.988374	7.647509	8.091604	6.988374	7.647509	8.091604	1	1	1
ENSG00000119509.8	INVS	FALSE	FALSE	FALSE	3	3	0.001	4.342678	10.893157	9.293050000000001	4.342678	10.893157	9.293050000000001	1	1	1
ENSG00000136824.14	SMC2	FALSE	FALSE	FALSE	2	3	0.001	18.898018999999998	8.380762	9.07311	19.327567	8.739993	9.620905	0.9777753713129024	0.9588980220007042	0.9430620092392555
ENSG00000148143.8	ZNF462	FALSE	FALSE	FALSE	1	2	0.001	0.933938	0.515726	0.972943	5.782503000000001	3.7532569999999996	3.7907249999999997	0.1615110273181008	0.1374075902609387	0.2566640945993181
ENSG00000119318.8	RAD23B	FALSE	FALSE	FALSE	1	2	0.001	70.059162	46.973895999999996	43.260692	125.238979	102.098458	96.484093	0.5594038098953202	0.4600842845246497	0.4483712356605767
ENSG00000119471.10	HSDL2	FALSE	FALSE	FALSE	1	2	0.001	36.755285	22.765815	37.042277999999996	81.90451999999999	75.92368499999999	78.086252	0.4487577120285914	0.29985129146458056	0.47437643696869963
ENSG00000119401.10	TRIM32	FALSE	FALSE	FALSE	2	2	0.001	4.564406	4.298757	3.749004	4.564406	4.298757	3.749004	1	1	1
ENSG00000148180.12	GSN	FALSE	FALSE	FALSE	4	7	0.001	1.8485939999999998	1.344669	2.309605	2.550182	2.80708	5.697381	0.7248870864902975	0.4790276728842783	0.40538012114689187
ENSG00000011454.12	RABGAP1	FALSE	FALSE	FALSE	1	2	0.001	11.624822	10.994252999999999	12.40022	17.074668	18.802470999999997	22.019188	0.6808227252207774	0.5847238376275119	0.5631551899189016
ENSG00000169155.5	ZBTB43	FALSE	FALSE	FALSE	1	3	0.001	0.196546	0.109308	0.377501	11.421005	11.005209999999998	14.470861999999999	0.017209168545149926	0.00993238656963384	0.026086973948061976
ENSG00000167113.6	COQ4	FALSE	FALSE	FALSE	1	1	0.001	10.915917	6.32697	8.845125999999999	10.915917	6.32697	8.845125999999999	1	1	1
ENSG00000119392.10	GLE1	FALSE	FALSE	FALSE	1	3	0.001	20.416368000000002	16.918918	21.161017	32.323476	22.248996000000002	25.552505	0.6316266233247935	0.7604351225556425	0.8281386502027884
